Date,Index,x,Diff,Fluctuations,Transaction_amount,Individual,Foreign,Agency,Financial_Investment,Insurance,Commit,Fund,Bank,Other_finance,Pension,National_municipality,Corp_etc,Foreign_etc,Open,High,Low,Close,Adj Close,Volume
2021/03/11,3013.7,6.0,55.58,0.0188,160241.0,-11109.0,17080.0,-5917.0,-3935.0,256.0,459.0,253.0,44.0,26.0,-3021.0,0.0,-41.0,-11.0,2964.300048828125,3028.3701171875,2964.300048828125,3013.699951171875,3013.699951171875,1349200
2021/03/12,3054.39,6.0,40.69,0.0135,131129.0,-5997.0,4067.0,1833.0,2365.0,-92.0,99.0,284.0,6.0,20.0,-850.0,0.0,93.0,2.0,3030.72998046875,3061.429931640625,3030.72998046875,3054.389892578125,3054.389892578125,1669100
2021/03/15,3045.71,4.0,-8.68,-0.0028,125809.0,5104.0,-2183.0,-3002.0,-3236.0,-405.0,-319.0,-192.0,18.0,28.0,1105.0,0.0,30.0,50.0,3057.06005859375,3065.169921875,3036.139892578125,3045.7099609375,3045.7099609375,1161800
2021/03/16,3067.17,6.0,21.46,0.007,129301.0,-2339.0,-270.0,2491.0,1560.0,-148.0,7.0,227.0,15.0,-21.0,850.0,0.0,110.0,8.0,3049.22998046875,3071.5400390625,3049.22998046875,3067.169921875,3067.169921875,1123900
2021/03/17,3047.5,4.0,-19.67,-0.0064,139333.0,10482.0,-5288.0,-5338.0,-1722.0,-138.0,-779.0,-316.0,24.0,15.0,-2421.0,0.0,96.0,48.0,3067.760009765625,3069.570068359375,3027.199951171875,3047.5,3047.5,815000
2021/03/18,3066.01,6.0,18.51,0.0061,151331.0,-6174.0,4863.0,1344.0,3341.0,-162.0,-43.0,195.0,-64.0,-30.0,-1893.0,0.0,7.0,-40.0,3054.929931640625,3090.18994140625,3054.929931640625,3066.010009765625,3066.010009765625,1232600
2021/03/19,3039.53,4.0,-26.48,-0.0086,163376.0,16029.0,-5860.0,-10017.0,-5916.0,-73.0,-1244.0,-354.0,-59.0,-173.0,-2195.0,0.0,-206.0,54.0,3063.010009765625,3063.010009765625,3022.489990234375,3039.530029296875,3039.530029296875,1068500
2021/03/22,3035.46,4.0,-4.07,-0.0013,133488.0,5830.0,-5482.0,-338.0,2628.0,-250.0,-638.0,-240.0,-74.0,-19.0,-1743.0,0.0,-27.0,18.0,3040.010009765625,3048.110107421875,3019.60009765625,3035.4599609375,3035.4599609375,915700
2021/03/23,3004.74,4.0,-30.72,-0.0101,161671.0,10170.0,-4762.0,-5409.0,-691.0,-190.0,-826.0,-311.0,0.0,10.0,-3399.0,0.0,7.0,-6.0,3038.25,3058.7900390625,3003.050048828125,3004.739990234375,3004.739990234375,1331200
2021/03/24,2996.35,4.0,-8.39,-0.0028,134000.0,8962.0,-4870.0,-4335.0,-669.0,-89.0,-1034.0,-277.0,43.0,-45.0,-2262.0,0.0,152.0,90.0,2996.320068359375,3006.5400390625,2971.0400390625,2996.35009765625,2996.35009765625,978400
2021/03/25,3008.33,6.0,11.98,0.004,134346.0,1724.0,-794.0,-1272.0,1585.0,-69.0,-298.0,-168.0,-10.0,-22.0,-2287.0,0.0,374.0,-32.0,2995.669921875,3024.6298828125,2987.830078125,3008.330078125,3008.330078125,940400
2021/03/26,3041.01,6.0,32.68,0.0109,158378.0,-4195.0,2954.0,1389.0,1849.0,-9.0,-409.0,498.0,1.0,-15.0,-525.0,0.0,-150.0,1.0,3012.7900390625,3041.860107421875,3012.7900390625,3041.010009765625,3041.010009765625,1036400
2021/03/29,3036.04,4.0,-4.97,-0.0016,167360.0,6592.0,489.0,-7031.0,-4602.0,-193.0,0.0,-295.0,-257.0,-24.0,-1656.0,0.0,-57.0,6.0,3047.7099609375,3054.2099609375,3025.389892578125,3036.0400390625,3036.0400390625,1288800
2021/03/30,3070.0,6.0,33.96,0.0112,141492.0,-6048.0,3434.0,2539.0,2958.0,108.0,-250.0,-29.0,-7.0,20.0,-261.0,0.0,41.0,32.0,3038.43994140625,3074.570068359375,3038.43994140625,3070.0,3070.0,1023100
2021/03/31,3061.42,4.0,-8.58,-0.0028,145374.0,6435.0,-2915.0,-3488.0,-3172.0,-111.0,-171.0,219.0,25.0,11.0,-289.0,0.0,-8.0,-22.0,3073.389892578125,3093.889892578125,3061.39990234375,3061.419921875,3061.419921875,1147000
2021/04/01,3087.4,6.0,25.98,0.0085,140357.0,-4154.0,5723.0,-1616.0,-116.0,-266.0,-283.0,126.0,-48.0,-8.0,-1018.0,0.0,23.0,24.0,3073.77001953125,3090.8798828125,3069.679931640625,3087.39990234375,3087.39990234375,922700
2021/04/02,3112.8,6.0,25.4,0.0082,134423.0,-9487.0,5666.0,3714.0,4527.0,-189.0,-285.0,-37.0,-63.0,2.0,-238.0,0.0,138.0,-32.0,3104.719970703125,3121.580078125,3101.60009765625,3112.800048828125,3112.800048828125,792700
2021/04/05,3120.83,6.0,8.03,0.0026,130105.0,2128.0,1678.0,-3812.0,-1548.0,-101.0,-147.0,-52.0,-23.0,8.0,-1947.0,0.0,-22.0,26.0,3121.22998046875,3127.199951171875,3101.860107421875,3120.830078125,3120.830078125,1084800
2021/04/06,3127.08,6.0,6.25,0.002,136766.0,-378.0,5811.0,-5133.0,-3346.0,-358.0,-122.0,288.0,-29.0,-33.0,-1530.0,0.0,-305.0,5.0,3123.800048828125,3139.2900390625,3110.18994140625,3127.080078125,3127.080078125,1279000
2021/04/07,3137.41,6.0,10.33,0.0033,144901.0,-218.0,3267.0,-3267.0,-829.0,-369.0,-526.0,-9.0,-31.0,-100.0,-1400.0,0.0,243.0,-25.0,3129.070068359375,3146.18994140625,3125.330078125,3137.409912109375,3137.409912109375,1984800
2021/04/08,3143.26,6.0,5.85,0.0019,170800.0,3640.0,1102.0,-4820.0,-3510.0,323.0,22.0,-116.0,-38.0,-24.0,-1477.0,0.0,100.0,-23.0,3137.25,3145.81005859375,3122.090087890625,3143.260009765625,3143.260009765625,1357300
2021/04/09,3131.88,4.0,-11.38,-0.0036,150936.0,7189.0,-1550.0,-5761.0,-3197.0,-147.0,18.0,-69.0,-334.0,139.0,-2169.0,0.0,96.0,25.0,3146.510009765625,3156.0400390625,3125.239990234375,3131.8798828125,3131.8798828125,1823200
2021/04/12,3135.59,6.0,3.71,0.0012,132882.0,6877.0,-3280.0,-3862.0,-2316.0,-305.0,28.0,-90.0,21.0,20.0,-1219.0,0.0,231.0,33.0,3134.8798828125,3147.27001953125,3127.909912109375,3135.590087890625,3135.590087890625,1048800
2021/04/13,3169.08,6.0,33.49,0.0107,163637.0,-4647.0,4441.0,87.0,1430.0,-2.0,-262.0,276.0,-287.0,-18.0,-1048.0,0.0,133.0,-14.0,3138.2099609375,3173.260009765625,3136.989990234375,3169.080078125,3169.080078125,1741300
2021/04/14,3182.38,6.0,13.3,0.0042,155520.0,-3003.0,1063.0,1780.0,3868.0,-29.0,-633.0,72.0,-194.0,-17.0,-1284.0,0.0,172.0,-13.0,3169.949951171875,3188.320068359375,3162.1201171875,3182.3798828125,3182.3798828125,1776300
2021/04/15,3194.33,6.0,11.95,0.0038,176712.0,2849.0,2628.0,-5044.0,-840.0,-391.0,-181.0,450.0,78.0,-112.0,-4045.0,0.0,-436.0,3.0,3180.72998046875,3204.47998046875,3178.989990234375,3194.330078125,3194.330078125,1313000
2021/04/16,3198.62,6.0,4.29,0.0013,155421.0,4700.0,2748.0,-4674.0,-3832.0,-170.0,-833.0,-143.0,-195.0,-29.0,531.0,0.0,-2791.0,16.0,3194.080078125,3206.760009765625,3185.669921875,3198.6201171875,3198.6201171875,985300
2021/04/19,3198.84,6.0,0.22,0.0001,153781.0,3954.0,-3223.0,-1313.0,185.0,76.0,-761.0,-338.0,-15.0,-88.0,-371.0,0.0,559.0,22.0,3201.110107421875,3214.449951171875,3193.39990234375,3198.840087890625,3198.840087890625,1060600
2021/04/20,3220.7,6.0,21.86,0.0068,145082.0,-3901.0,3258.0,463.0,3003.0,160.0,-671.0,-671.0,-54.0,-10.0,-1293.0,0.0,156.0,22.0,3198.31005859375,3220.820068359375,3195.9599609375,3220.699951171875,3220.699951171875,1296200
2021/04/21,3171.66,4.0,-49.04,-0.0152,169160.0,27115.0,-14324.0,-12837.0,-7632.0,-329.0,-982.0,-1283.0,-15.0,21.0,-2614.0,0.0,7.0,39.0,3214.239990234375,3214.239990234375,3165.489990234375,3171.659912109375,3171.659912109375,1767100
2021/04/22,3177.52,6.0,5.86,0.0018,148628.0,3527.0,-1551.0,-2329.0,-571.0,-169.0,269.0,167.0,-23.0,-18.0,-1983.0,0.0,334.0,19.0,3174.52001953125,3196.969970703125,3174.52001953125,3177.52001953125,3177.52001953125,1752700
2021/04/23,3186.1,6.0,8.58,0.0027,156532.0,2267.0,-245.0,-2122.0,169.0,-103.0,7.0,-226.0,-7.0,54.0,-2017.0,0.0,95.0,5.0,3173.469970703125,3185.969970703125,3146.5400390625,3181.080078125,3181.080078125,1829400
2021/04/26,3217.53,6.0,31.43,0.0099,157537.0,-3385.0,3907.0,-461.0,220.0,-45.0,155.0,-59.0,1.0,17.0,-751.0,0.0,-75.0,14.0,3191.340087890625,3217.530029296875,3191.340087890625,3217.530029296875,3217.530029296875,1298300
2021/04/27,3215.42,4.0,-2.11,-0.0007,171772.0,4484.0,-1628.0,-1064.0,843.0,-126.0,-473.0,-107.0,-51.0,-22.0,-1125.0,0.0,-1753.0,-38.0,3218.300048828125,3223.050048828125,3203.25,3215.419921875,3215.419921875,1534200
2021/04/28,3181.47,4.0,-33.95,-0.0106,183798.0,10571.0,-5942.0,-4347.0,-843.0,-38.0,-1944.0,-648.0,-62.0,-39.0,-770.0,0.0,-295.0,13.0,3217.2099609375,3219.68994140625,3176.550048828125,3181.469970703125,3181.469970703125,1412600
2021/04/29,3174.07,4.0,-7.4,-0.0023,191266.0,348.0,-181.0,-114.0,828.0,-57.0,-176.0,-42.0,-112.0,52.0,-607.0,0.0,-42.0,-9.0,3184.75,3200.409912109375,3161.06005859375,3174.070068359375,3174.070068359375,1222400
2021/04/30,3147.86,4.0,-26.21,-0.0083,192075.0,7875.0,-5651.0,-1934.0,-1604.0,-112.0,23.0,574.0,4.0,5.0,-825.0,0.0,-314.0,24.0,3176.429931640625,3179.429931640625,3143.3798828125,3147.860107421875,3147.860107421875,1358200
2021/05/03,3127.2,4.0,-20.66,-0.0066,169758.0,5877.0,-4472.0,-1391.0,-1061.0,-171.0,301.0,-471.0,-13.0,-8.0,33.0,0.0,-82.0,68.0,3149.050048828125,3174.260009765625,3120.699951171875,3127.199951171875,3127.199951171875,1040300
2021/05/04,3147.37,6.0,20.17,0.0064,159624.0,-1193.0,-746.0,1678.0,686.0,-116.0,769.0,10.0,10.0,-4.0,321.0,0.0,245.0,16.0,3131.389892578125,3147.3798828125,3109.780029296875,3147.3701171875,3147.3701171875,1282900
2021/05/06,3178.74,6.0,31.37,0.01,166264.0,-895.0,-1008.0,2000.0,1927.0,-17.0,198.0,145.0,-65.0,-25.0,-162.0,0.0,-121.0,25.0,3147.719970703125,3174.159912109375,3133.639892578125,3160.429931640625,3160.429931640625,1238600
2021/05/07,3197.2,6.0,18.46,0.0058,152063.0,-1456.0,-1907.0,3481.0,3170.0,-94.0,84.0,-74.0,9.0,24.0,361.0,0.0,-75.0,-42.0,3179.6298828125,3205.110107421875,3179.6298828125,3197.199951171875,3197.199951171875,988900
2021/05/10,3249.3,6.0,52.1,0.0163,171871.0,-11983.0,2351.0,9705.0,7841.0,-6.0,711.0,927.0,12.0,0.0,218.0,0.0,-78.0,5.0,3201.4599609375,3255.89990234375,3201.4599609375,3249.300048828125,3249.300048828125,1010200
2021/05/11,3209.43,4.0,-39.87,-0.0123,218834.0,35601.0,-20349.0,-13513.0,-11600.0,-15.0,-288.0,-185.0,-6.0,-10.0,-1405.0,0.0,-1867.0,127.0,3239.919921875,3239.919921875,3192.25,3209.429931640625,3209.429931640625,1095700
2021/05/12,3161.66,4.0,-47.77,-0.0149,224580.0,29894.0,-27046.0,-2574.0,-2133.0,-388.0,-794.0,-104.0,-91.0,-19.0,957.0,0.0,-315.0,41.0,3209.360107421875,3212.830078125,3138.0400390625,3161.659912109375,3161.659912109375,1423200
2021/05/13,3122.11,4.0,-39.55,-0.0125,210598.0,14425.0,-14343.0,24.0,701.0,244.0,532.0,-506.0,-14.0,31.0,-966.0,0.0,-151.0,45.0,3146.969970703125,3161.929931640625,3103.8798828125,3122.110107421875,3122.110107421875,1094900
2021/05/14,3153.32,6.0,31.21,0.01,144935.0,4043.0,-4198.0,392.0,-818.0,-84.0,313.0,-104.0,-12.0,167.0,931.0,0.0,-245.0,7.0,3131.35009765625,3162.31005859375,3131.35009765625,3153.320068359375,3153.320068359375,835600
2021/05/17,3134.52,4.0,-18.8,-0.006,145525.0,7197.0,-6022.0,-1443.0,-893.0,-71.0,-111.0,-121.0,-398.0,88.0,63.0,0.0,246.0,22.0,3163.2099609375,3173.010009765625,3121.320068359375,3134.52001953125,3134.52001953125,770700
2021/05/18,3173.05,6.0,38.53,0.0123,138986.0,-6398.0,-3500.0,9740.0,9634.0,2.0,209.0,-235.0,-75.0,-14.0,219.0,0.0,130.0,27.0,3135.3798828125,3176.39990234375,3135.3798828125,3173.050048828125,3173.050048828125,785400
2021/05/20,3162.28,4.0,-10.77,-0.0034,137196.0,8222.0,-5158.0,-2818.0,-896.0,-303.0,-133.0,-260.0,0.0,-851.0,-373.0,0.0,-289.0,43.0,3174.530029296875,3174.530029296875,3140.47998046875,3162.280029296875,3162.280029296875,773600
2021/05/21,3156.42,4.0,-5.86,-0.0019,147894.0,594.0,-1303.0,568.0,1119.0,-65.0,-14.0,-179.0,-7.0,-41.0,-243.0,0.0,189.0,-47.0,3171.909912109375,3198.010009765625,3149.4599609375,3156.419921875,3156.419921875,796800
2021/05/24,3144.3,4.0,-12.12,-0.0038,116040.0,1760.0,-2207.0,369.0,682.0,-152.0,143.0,-340.0,-3.0,-234.0,275.0,0.0,103.0,-25.0,3155.909912109375,3163.27001953125,3137.81005859375,3144.300048828125,3144.300048828125,587500
2021/05/25,3171.32,6.0,27.02,0.0086,117280.0,-9678.0,714.0,8837.0,7952.0,61.0,88.0,425.0,-25.0,91.0,242.0,0.0,158.0,-31.0,3152.929931640625,3173.10009765625,3148.300048828125,3171.320068359375,3171.320068359375,612700
2021/05/26,3168.43,4.0,-2.89,-0.0009,131730.0,-2398.0,-174.0,2870.0,2626.0,-19.0,313.0,202.0,-35.0,-4.0,-212.0,0.0,-284.0,-12.0,3171.909912109375,3183.969970703125,3160.300048828125,3168.429931640625,3168.429931640625,1269000
2021/05/27,3165.51,4.0,-2.92,-0.0009,206823.0,155.0,-2428.0,2353.0,2735.0,-3.0,464.0,-264.0,-484.0,-291.0,197.0,0.0,-61.0,-18.0,3170.840087890625,3173.860107421875,3142.3701171875,3165.510009765625,3165.510009765625,1081100
2021/05/28,3188.73,6.0,23.22,0.0073,135332.0,-8947.0,1428.0,7371.0,5778.0,179.0,442.0,634.0,-81.0,-70.0,488.0,0.0,129.0,18.0,3172.090087890625,3198.659912109375,3171.85009765625,3188.72998046875,3188.72998046875,966000
2021/05/31,3203.92,6.0,15.19,0.0048,140174.0,2476.0,5204.0,-7741.0,-6693.0,-93.0,176.0,330.0,-463.0,-14.0,-984.0,0.0,72.0,-12.0,3192.06005859375,3204.2900390625,3179.8701171875,3203.919921875,3203.919921875,1123100
2021/06/01,3221.87,6.0,17.95,0.0056,152708.0,-6217.0,-530.0,6778.0,6161.0,-99.0,-156.0,398.0,-33.0,-28.0,535.0,0.0,-21.0,-8.0,3207.1201171875,3233.169921875,3199.179931640625,3221.8701171875,3221.8701171875,1471800
2021/06/02,3224.23,6.0,2.36,0.0007,177408.0,3109.0,335.0,-3154.0,-2279.0,-625.0,192.0,-121.0,-90.0,-20.0,-209.0,0.0,-317.0,26.0,3224.39990234375,3241.070068359375,3216.10009765625,3224.22998046875,3224.22998046875,1495200
2021/06/03,3247.43,6.0,23.2,0.0072,168904.0,-6835.0,2420.0,4481.0,3498.0,46.0,-81.0,40.0,2.0,-108.0,1084.0,0.0,-8.0,-57.0,3224.9599609375,3258.5,3224.9599609375,3247.429931640625,3247.429931640625,1584000
2021/06/04,3240.08,4.0,-7.35,-0.0023,160510.0,4698.0,1754.0,-6584.0,-6130.0,87.0,-572.0,-233.0,17.0,69.0,177.0,0.0,130.0,1.0,3246.169921875,3246.18994140625,3218.669921875,3240.080078125,3240.080078125,1391800
2021/06/07,3252.12,6.0,12.04,0.0037,190232.0,613.0,-1873.0,1216.0,1314.0,-85.0,-268.0,24.0,0.0,-29.0,262.0,0.0,3.0,40.0,3244.590087890625,3264.409912109375,3233.39990234375,3252.1201171875,3252.1201171875,1731900
2021/06/08,3247.83,4.0,-4.29,-0.0013,193521.0,-447.0,-2037.0,2619.0,3735.0,-98.0,70.0,-179.0,-4.0,-4.0,-899.0,0.0,-112.0,-23.0,3251.830078125,3264.669921875,3242.56005859375,3247.830078125,3247.830078125,1950600
2021/06/09,3216.18,4.0,-31.65,-0.0097,171647.0,7870.0,-3247.0,-4584.0,-2605.0,-202.0,-582.0,-715.0,-27.0,30.0,-481.0,0.0,8.0,-47.0,3245.080078125,3246.489990234375,3216.179931640625,3216.179931640625,3216.179931640625,1964500
2021/06/10,3224.64,6.0,8.46,0.0026,191705.0,3875.0,7172.0,-11249.0,-8485.0,49.0,3.0,770.0,0.0,-334.0,-3251.0,0.0,197.0,4.0,3216.93994140625,3235.389892578125,3210.31005859375,3224.639892578125,3224.639892578125,1896200
2021/06/11,3249.32,6.0,24.68,0.0077,179562.0,-4713.0,1765.0,2667.0,-313.0,64.0,1040.0,196.0,5.0,-47.0,1719.0,0.0,281.0,0.0,3226.97998046875,3251.580078125,3226.97998046875,3249.320068359375,3249.320068359375,1643800
2021/06/14,3252.13,6.0,2.81,0.0009,152624.0,3514.0,-101.0,-3330.0,-2625.0,30.0,-113.0,-201.0,-41.0,-207.0,-172.0,0.0,-81.0,-1.0,3249.60009765625,3254.489990234375,3238.510009765625,3252.1298828125,3252.1298828125,1663900
2021/06/15,3258.63,6.0,6.5,0.002,148382.0,1993.0,-1210.0,-359.0,-453.0,-16.0,153.0,-520.0,-51.0,-296.0,824.0,0.0,-444.0,20.0,3253.169921875,3262.800048828125,3247.89990234375,3258.6298828125,3258.6298828125,1733900
2021/06/16,3278.68,6.0,20.05,0.0062,162979.0,-3259.0,2874.0,327.0,287.0,-132.0,-179.0,82.0,-3.0,-226.0,500.0,0.0,66.0,-8.0,3259.06005859375,3281.9599609375,3256.679931640625,3278.679931640625,3278.679931640625,2345200
2021/06/17,3264.96,4.0,-13.72,-0.0042,146721.0,10355.0,-3216.0,-7131.0,-5033.0,41.0,-983.0,-511.0,-7.0,-349.0,-287.0,0.0,-97.0,90.0,3276.199951171875,3276.199951171875,3251.320068359375,3264.9599609375,3264.9599609375,1848200
2021/06/18,3267.93,6.0,2.97,0.0009,174927.0,8859.0,-7110.0,-1788.0,1972.0,-629.0,-372.0,-1267.0,-42.0,-1277.0,-170.0,0.0,1.0,39.0,3265.679931640625,3275.760009765625,3262.580078125,3267.929931640625,3267.929931640625,1626400
2021/06/21,3240.79,4.0,-27.14,-0.0083,172912.0,19769.0,-9018.0,-10824.0,-6155.0,-420.0,-324.0,-1456.0,-45.0,-92.0,-2329.0,0.0,-26.0,99.0,3264.179931640625,3264.179931640625,3225.56005859375,3240.7900390625,3240.7900390625,1508100
2021/06/22,3263.88,6.0,23.09,0.0071,155120.0,-3825.0,3629.0,-71.0,-196.0,-242.0,144.0,105.0,-16.0,-172.0,306.0,0.0,272.0,-4.0,3245.7900390625,3267.6298828125,3245.7900390625,3263.8798828125,3263.8798828125,1666300
2021/06/23,3276.19,6.0,12.31,0.0038,178652.0,827.0,-96.0,-293.0,1287.0,145.0,-756.0,-718.0,-416.0,42.0,121.0,0.0,-435.0,-1.0,3265.72998046875,3281.8798828125,3263.070068359375,3276.18994140625,3276.18994140625,1068300
2021/06/24,3286.1,6.0,9.91,0.003,214265.0,-458.0,-1016.0,1349.0,3397.0,-91.0,-388.0,-451.0,-733.0,11.0,-395.0,0.0,137.0,-11.0,3281.469970703125,3292.27001953125,3277.85009765625,3286.10009765625,3286.10009765625,1300300
2021/06/25,3302.84,6.0,16.74,0.0051,186186.0,-8189.0,2484.0,5884.0,5667.0,11.0,-138.0,-83.0,-31.0,-17.0,475.0,0.0,-146.0,-33.0,3289.179931640625,3316.080078125,3289.179931640625,3302.840087890625,3302.840087890625,1197600
2021/06/28,3301.89,4.0,-0.95,-0.0003,137960.0,3988.0,-867.0,-3055.0,-1867.0,-234.0,-401.0,346.0,-41.0,-68.0,-788.0,0.0,-84.0,18.0,3305.4599609375,3311.68994140625,3291.300048828125,3301.889892578125,3301.889892578125,1427400
2021/06/29,3286.68,4.0,-15.21,-0.0046,155095.0,12320.0,679.0,-8928.0,-4126.0,59.0,-235.0,-3958.0,-1140.0,56.0,416.0,0.0,-4099.0,28.0,3305.260009765625,3305.419921875,3276.6298828125,3286.679931640625,3286.679931640625,1211800
2021/06/30,3296.68,6.0,10.0,0.003,156466.0,310.0,70.0,-505.0,-446.0,94.0,235.0,-703.0,-18.0,7.0,324.0,0.0,156.0,-30.0,3288.6298828125,3305.72998046875,3288.6298828125,3296.679931640625,3296.679931640625,1608900
2021/07/01,3282.06,4.0,-14.62,-0.0044,160759.0,12660.0,-4088.0,-8303.0,-5871.0,109.0,-349.0,-136.0,13.0,-3.0,-2066.0,0.0,-300.0,31.0,3297.919921875,3300.1201171875,3278.10009765625,3282.06005859375,3282.06005859375,1157700
2021/07/02,3281.78,4.0,-0.28,-0.0001,154378.0,3534.0,-1215.0,-2225.0,-986.0,-107.0,158.0,-502.0,-30.0,0.0,-758.0,0.0,-96.0,3.0,3282.81005859375,3295.679931640625,3278.18994140625,3281.780029296875,3281.780029296875,1019400
2021/07/05,3293.21,6.0,11.43,0.0035,145299.0,-2632.0,15.0,2634.0,2110.0,65.0,2.0,41.0,-1.0,9.0,405.0,0.0,-9.0,-7.0,3285.2900390625,3298.929931640625,3285.2900390625,3293.2099609375,3293.2099609375,849700
2021/07/06,3305.21,6.0,12.0,0.0036,146863.0,-2929.0,2237.0,696.0,1398.0,-40.0,257.0,112.0,-41.0,-26.0,-964.0,0.0,-6.0,1.0,3295.43994140625,3313.510009765625,3295.43994140625,3305.2099609375,3305.2099609375,1028800
2021/07/07,3285.34,4.0,-19.87,-0.006,145070.0,11631.0,-3404.0,-8345.0,-4012.0,-259.0,-749.0,-1363.0,0.0,14.0,-1975.0,0.0,95.0,23.0,3303.590087890625,3303.590087890625,3277.659912109375,3285.340087890625,3285.340087890625,1146800
2021/07/08,3252.68,4.0,-32.66,-0.0099,168706.0,10941.0,-4982.0,-6255.0,-2214.0,-190.0,-337.0,-683.0,5.0,-26.0,-2808.0,0.0,298.0,-2.0,3287.679931640625,3295.7099609375,3252.409912109375,3252.679931640625,3252.679931640625,1515200
2021/07/09,3217.95,4.0,-34.73,-0.0107,164731.0,18005.0,-13421.0,-5083.0,-4322.0,-68.0,-47.0,-446.0,51.0,17.0,-265.0,0.0,409.0,89.0,3245.52001953125,3245.52001953125,3188.800048828125,3217.949951171875,3217.949951171875,1307500
2021/07/12,3246.47,6.0,28.52,0.0089,112800.0,-2295.0,372.0,2182.0,1370.0,-57.0,302.0,108.0,-18.0,-18.0,497.0,0.0,-280.0,21.0,3227.510009765625,3251.449951171875,3227.510009765625,3246.469970703125,3246.469970703125,1134600
2021/07/13,3271.38,6.0,24.91,0.0077,134944.0,-5620.0,2651.0,3060.0,2694.0,-24.0,254.0,-288.0,2.0,-19.0,442.0,0.0,-153.0,60.0,3253.239990234375,3273.89990234375,3253.239990234375,3271.3798828125,3271.3798828125,1149500
2021/07/14,3264.81,4.0,-6.57,-0.002,129931.0,6056.0,-2740.0,-3158.0,-1967.0,41.0,-114.0,-547.0,-29.0,-21.0,-519.0,0.0,-172.0,14.0,3270.090087890625,3270.090087890625,3250.449951171875,3264.81005859375,3264.81005859375,908300
2021/07/15,3286.22,6.0,21.41,0.0066,136839.0,-3397.0,1006.0,2075.0,2221.0,-96.0,344.0,-138.0,-1.0,-12.0,-241.0,0.0,318.0,-2.0,3269.330078125,3286.580078125,3263.090087890625,3286.219970703125,3286.219970703125,1171900
2021/07/16,3276.91,4.0,-9.31,-0.0028,147813.0,6936.0,-925.0,-5715.0,-3531.0,-17.0,-801.0,-856.0,-55.0,-211.0,-242.0,0.0,-320.0,26.0,3282.889892578125,3282.889892578125,3259.320068359375,3276.909912109375,3276.909912109375,1066100
2021/07/19,3244.04,4.0,-32.87,-0.01,128552.0,9359.0,-4581.0,-4557.0,-2442.0,-24.0,-631.0,-406.0,-47.0,-35.0,-970.0,0.0,-258.0,38.0,3258.8701171875,3258.8701171875,3236.389892578125,3244.0400390625,3244.0400390625,1095100
2021/07/20,3232.7,4.0,-11.34,-0.0035,152923.0,370.0,-1729.0,1520.0,1702.0,-91.0,18.0,103.0,-49.0,-12.0,-150.0,0.0,-83.0,-77.0,3223.239990234375,3234.800048828125,3214.419921875,3232.699951171875,3232.699951171875,979300
2021/07/21,3215.91,4.0,-16.79,-0.0052,148647.0,7366.0,-4985.0,-2813.0,-1773.0,-202.0,126.0,104.0,-9.0,-51.0,-1007.0,0.0,370.0,62.0,3251.1298828125,3252.25,3215.909912109375,3215.909912109375,3215.909912109375,990300
2021/07/22,3250.21,6.0,34.3,0.0107,130392.0,-8791.0,598.0,8161.0,8307.0,-169.0,6.0,12.0,-24.0,-31.0,60.0,0.0,49.0,-17.0,3235.169921875,3253.75,3235.169921875,3250.2099609375,3250.2099609375,713000
2021/07/23,3254.42,6.0,4.21,0.0013,132093.0,-882.0,1116.0,-145.0,3867.0,-3087.0,-344.0,77.0,44.0,-54.0,-649.0,0.0,-91.0,2.0,3253.43994140625,3264.010009765625,3246.090087890625,3254.419921875,3254.419921875,804600
2021/07/26,3224.95,4.0,-29.47,-0.0091,122124.0,7240.0,-3779.0,-3381.0,-700.0,45.0,-1112.0,-905.0,-22.0,4.0,-691.0,0.0,-104.0,25.0,3265.989990234375,3265.989990234375,3224.949951171875,3224.949951171875,3224.949951171875,826100
2021/07/27,3232.53,6.0,7.58,0.0024,123484.0,-2759.0,461.0,2236.0,2334.0,16.0,71.0,-346.0,-80.0,-12.0,254.0,0.0,93.0,-32.0,3244.429931640625,3252.85009765625,3230.75,3232.530029296875,3232.530029296875,991600
2021/07/28,3236.86,6.0,4.33,0.0013,119792.0,1396.0,-4222.0,3000.0,4092.0,-21.0,-186.0,-164.0,-33.0,-11.0,-673.0,0.0,-186.0,11.0,3226.06005859375,3243.2099609375,3210.89990234375,3236.860107421875,3236.860107421875,868200
2021/07/29,3242.65,6.0,5.79,0.0018,104913.0,-175.0,-2291.0,2583.0,2359.0,-243.0,493.0,435.0,-31.0,11.0,-441.0,0.0,-147.0,30.0,3248.489990234375,3252.260009765625,3232.5,3242.64990234375,3242.64990234375,694500
2021/07/30,3202.32,4.0,-40.33,-0.0124,128082.0,12547.0,-7183.0,-5712.0,-2880.0,-211.0,-864.0,-32.0,0.0,-9.0,-1713.0,0.0,282.0,65.0,3234.3701171875,3234.659912109375,3202.320068359375,3202.320068359375,3202.320068359375,687500
2021/08/02,3223.04,6.0,20.72,0.0065,102379.0,-4877.0,-1455.0,6254.0,7760.0,-49.0,-687.0,-103.0,-18.0,10.0,-657.0,0.0,95.0,-16.0,3218.419921875,3223.0400390625,3194.0,3223.0400390625,3223.0400390625,560800
